SUID;adjustedPValue_Bingo-gbm-unique;description_Bingo-gbm-unique;N_Bingo-gbm-unique;name;nn_Bingo-gbm-unique;nodeFillColor_Bingo-gbm-unique;nodeFontSize_Bingo-gbm-unique;nodeSize_Bingo-gbm-unique;nodeType_Bingo-gbm-unique;pValue_Bingo-gbm-unique;selected;shared name;X_Bingo-gbm-unique;xx_Bingo-gbm-unique
117499;3.65E-01;interleukin-6-mediated signaling pathway;14305;70102;3;0.437727025;14;2;ellipse;2.11E-01;false;70102;1087;1
117538;3.65E-01;regulation of negative chemotaxis;14305;50923;3;0.437727025;14;2;ellipse;2.11E-01;false;50923;1087;1
117552;3.65E-01;regulation of NK T cell differentiation;14305;51136;3;0.437727025;14;2;ellipse;2.11E-01;false;51136;1087;1
117574;3.65E-01;regulation of chemokine-mediated signaling pathway;14305;70099;3;0.437727025;14;2;ellipse;2.11E-01;false;70099;1087;1
117607;3.65E-01;regulation of centriole replication;14305;46599;3;0.437727025;14;2;ellipse;2.11E-01;false;46599;1087;1
117632;3.65E-01;vitamin B6 biosynthetic process;14305;42819;3;0.437727025;14;2;ellipse;2.11E-01;false;42819;1087;1
117633;3.65E-01;pyridoxine biosynthetic process;14305;8615;3;0.437727025;14;2;ellipse;2.11E-01;false;8615;1087;1
117667;3.65E-01;autophagic cell death;14305;48102;3;0.437727025;14;2;ellipse;2.11E-01;false;48102;1087;1
117676;3.65E-01;hormone-mediated signaling pathway;14305;9755;52;0.437727025;14;4.898979486;ellipse;2.00E-01;false;9755;1087;6
117685;3.65E-01;regulation of attachment of spindle microtubules to kinetochore;14305;51988;3;0.437727025;14;2;ellipse;2.11E-01;false;51988;1087;1
117690;3.65E-01;bis(5'-nucleosidyl) oligophosphate metabolic process;14305;15956;3;0.437727025;14;2;ellipse;2.11E-01;false;15956;1087;1
117706;3.65E-01;columnar/cuboidal epithelial cell differentiation;14305;2065;11;0.437727025;14;2.828427125;ellipse;2.01E-01;false;2065;1087;2
117725;3.65E-01;purine ribonucleotide transport;14305;15868;3;0.437727025;14;2;ellipse;2.11E-01;false;15868;1087;1
117742;3.65E-01;actin polymerization or depolymerization;14305;8154;20;0.437727025;14;3.464101615;ellipse;1.91E-01;false;8154;1087;3
117753;3.65E-01;hemopoietic stem cell differentiation;14305;60218;3;0.437727025;14;2;ellipse;2.11E-01;false;60218;1087;1
117758;3.65E-01;positive regulation of megakaryocyte differentiation;14305;45654;3;0.437727025;14;2;ellipse;2.11E-01;false;45654;1087;1
117841;3.65E-01;somatic recombination of T cell receptor gene segments;14305;2681;3;0.437727025;14;2;ellipse;2.11E-01;false;2681;1087;1
117891;3.65E-01;myoblast fusion;14305;7520;11;0.437727025;14;2.828427125;ellipse;2.01E-01;false;7520;1087;2
118030;3.65E-01;salivary gland cavitation;14305;60662;3;0.437727025;14;2;ellipse;2.11E-01;false;60662;1087;1
118035;3.65E-01;multicellular organismal homeostasis;14305;48871;85;0.437727025;14;6;ellipse;1.96E-01;false;48871;1087;9
118160;3.65E-01;lactate metabolic process;14305;6089;3;0.437727025;14;2;ellipse;2.11E-01;false;6089;1087;1
118175;3.65E-01;activation of JAK2 kinase activity;14305;42977;3;0.437727025;14;2;ellipse;2.11E-01;false;42977;1087;1
118177;3.65E-01;regulation of necroptosis;14305;60544;3;0.437727025;14;2;ellipse;2.11E-01;false;60544;1087;1
118236;3.65E-01;mesoderm development;14305;7498;75;0.437727025;14;5.656854249;ellipse;2.08E-01;false;7498;1087;8
118292;3.65E-01;retrograde axon cargo transport;14305;8090;3;0.437727025;14;2;ellipse;2.11E-01;false;8090;1087;1
118330;3.65E-01;induction of necroptosis by extracellular signals;14305;60555;3;0.437727025;14;2;ellipse;2.11E-01;false;60555;1087;1
118332;3.65E-01;actin cytoskeleton reorganization;14305;31532;21;0.437727025;14;3.464101615;ellipse;2.11E-01;false;31532;1087;3
118411;3.65E-01;negative regulation of cholesterol metabolic process;14305;90206;3;0.437727025;14;2;ellipse;2.11E-01;false;90206;1087;1
118589;3.65E-01;extracellular matrix disassembly;14305;22617;3;0.437727025;14;2;ellipse;2.11E-01;false;22617;1087;1
118629;3.65E-01;CTP metabolic process;14305;46036;11;0.437727025;14;2.828427125;ellipse;2.01E-01;false;46036;1087;2
118668;3.65E-01;ribosomal small subunit assembly;14305;28;3;0.437727025;14;2;ellipse;2.11E-01;false;28;1087;1
118670;3.65E-01;CTP biosynthetic process;14305;6241;11;0.437727025;14;2.828427125;ellipse;2.01E-01;false;6241;1087;2
118692;3.65E-01;pentose biosynthetic process;14305;19322;3;0.437727025;14;2;ellipse;2.11E-01;false;19322;1087;1
118727;3.65E-01;somatic diversification of T cell receptor genes;14305;2568;3;0.437727025;14;2;ellipse;2.11E-01;false;2568;1087;1
118751;3.65E-01;ureteric bud morphogenesis;14305;60675;30;0.437727025;14;4;ellipse;1.90E-01;false;60675;1087;4
118778;3.65E-01;mesenchyme development;14305;60485;64;0.437727025;14;5.291502622;ellipse;2.11E-01;false;60485;1087;7
118786;3.65E-01;pentose-phosphate shunt, oxidative branch;14305;9051;3;0.437727025;14;2;ellipse;2.11E-01;false;9051;1087;1
118839;3.65E-01;innate immune response-activating signal transduction;14305;2758;20;0.437727025;14;3.464101615;ellipse;1.91E-01;false;2758;1087;3
118899;3.65E-01;endosome transport via multivesicular body sorting pathway;14305;32509;3;0.437727025;14;2;ellipse;2.11E-01;false;32509;1087;1
118994;3.65E-01;negative regulation of mitotic metaphase/anaphase transition;14305;45841;11;0.437727025;14;2.828427125;ellipse;2.01E-01;false;45841;1087;2
119043;3.65E-01;negative regulation of cardiac muscle cell apoptosis;14305;10667;3;0.437727025;14;2;ellipse;2.11E-01;false;10667;1087;1
119072;3.65E-01;neuromuscular process controlling balance;14305;50885;31;0.437727025;14;4;ellipse;2.06E-01;false;50885;1087;4
119356;3.65E-01;regulation of smooth muscle cell migration;14305;14910;20;0.437727025;14;3.464101615;ellipse;1.91E-01;false;14910;1087;3
119383;3.65E-01;hindbrain radial glia guided cell migration;14305;21932;3;0.437727025;14;2;ellipse;2.11E-01;false;21932;1087;1
119560;3.65E-01;pyridoxine metabolic process;14305;8614;3;0.437727025;14;2;ellipse;2.11E-01;false;8614;1087;1
119626;3.65E-01;alanyl-tRNA aminoacylation;14305;6419;3;0.437727025;14;2;ellipse;2.11E-01;false;6419;1087;1
119689;3.65E-01;positive regulation of cartilage development;14305;61036;3;0.437727025;14;2;ellipse;2.11E-01;false;61036;1087;1
119777;3.65E-01;stress-activated MAPK cascade;14305;51403;3;0.437727025;14;2;ellipse;2.11E-01;false;51403;1087;1
119859;3.65E-01;tumor necrosis factor-mediated signaling pathway;14305;33209;11;0.437727025;14;2.828427125;ellipse;2.01E-01;false;33209;1087;2
120395;3.65E-01;negative regulation of cholesterol biosynthetic process;14305;45541;3;0.437727025;14;2;ellipse;2.11E-01;false;45541;1087;1
120648;3.65E-01;Roundabout signaling pathway;14305;35385;3;0.437727025;14;2;ellipse;2.11E-01;false;35385;1087;1
120729;3.65E-01;regulation of branching involved in mammary gland duct morphogenesis;14305;60762;3;0.437727025;14;2;ellipse;2.11E-01;false;60762;1087;1
120858;3.65E-01;positive regulation of astrocyte differentiation;14305;48711;3;0.437727025;14;2;ellipse;2.11E-01;false;48711;1087;1
121023;3.65E-01;response to methotrexate;14305;31427;3;0.437727025;14;2;ellipse;2.11E-01;false;31427;1087;1
121135;3.65E-01;tube lumen cavitation;14305;60605;3;0.437727025;14;2;ellipse;2.11E-01;false;60605;1087;1
121232;3.65E-01;regulation of regulatory T cell differentiation;14305;45589;3;0.437727025;14;2;ellipse;2.11E-01;false;45589;1087;1
121537;3.65E-01;actin filament polymerization;14305;30041;11;0.437727025;14;2.828427125;ellipse;2.01E-01;false;30041;1087;2
121729;3.65E-01;regulation of MHC class I biosynthetic process;14305;45343;3;0.437727025;14;2;ellipse;2.11E-01;false;45343;1087;1
121765;3.65E-01;smooth muscle cell migration;14305;14909;3;0.437727025;14;2;ellipse;2.11E-01;false;14909;1087;1
111160;3.74E-01;positive regulation of multicellular organismal process;14305;51240;278;0.427270515;14;10;ellipse;2.16E-01;false;51240;1087;25
114264;3.76E-01;positive regulation of secretion;14305;51047;134;0.4243542;14;7.211102551;ellipse;2.18E-01;false;51047;1087;13
111721;3.77E-01;development of primary male sexual characteristics;14305;46546;76;0.423331288;14;5.656854249;ellipse;2.19E-01;false;46546;1087;8
121064;3.77E-01;response to ethanol;14305;45471;76;0.423331288;14;5.656854249;ellipse;2.19E-01;false;45471;1087;8
111506;3.84E-01;response to toxin;14305;9636;65;0.416196594;14;5.291502622;ellipse;2.22E-01;false;9636;1087;7
113321;3.84E-01;regulation of B cell proliferation;14305;30888;32;0.415895409;14;4;ellipse;2.23E-01;false;30888;1087;4
114510;3.84E-01;dendrite development;14305;16358;32;0.415895409;14;4;ellipse;2.23E-01;false;16358;1087;4
116655;3.84E-01;synaptic vesicle transport;14305;48489;32;0.415895409;14;4;ellipse;2.23E-01;false;48489;1087;4
111230;3.89E-01;regulation of wound healing;14305;61041;43;0.410594587;14;4.472135955;ellipse;2.26E-01;false;61041;1087;5
114617;3.89E-01;neural tube formation;14305;1841;43;0.410594587;14;4.472135955;ellipse;2.26E-01;false;1841;1087;5
115075;3.89E-01;regulation of coagulation;14305;50818;43;0.410594587;14;4.472135955;ellipse;2.26E-01;false;50818;1087;5
111090;3.93E-01;regulation of myeloid cell apoptosis;14305;33032;12;0.405787727;14;2.828427125;ellipse;2.30E-01;false;33032;1087;2
111270;3.93E-01;induction of positive chemotaxis;14305;50930;12;0.405787727;14;2.828427125;ellipse;2.30E-01;false;50930;1087;2
111874;3.93E-01;positive regulation of epidermal growth factor receptor signaling pathway;14305;45742;12;0.405787727;14;2.828427125;ellipse;2.30E-01;false;45742;1087;2
111906;3.93E-01;negative regulation of steroid metabolic process;14305;45939;12;0.405787727;14;2.828427125;ellipse;2.30E-01;false;45939;1087;2
112264;3.93E-01;vesicle fusion;14305;6906;12;0.405787727;14;2.828427125;ellipse;2.30E-01;false;6906;1087;2
112317;3.93E-01;positive regulation of cyclin-dependent protein kinase activity;14305;45737;12;0.405787727;14;2.828427125;ellipse;2.30E-01;false;45737;1087;2
112839;3.93E-01;nucleobase biosynthetic process;14305;46112;12;0.405787727;14;2.828427125;ellipse;2.30E-01;false;46112;1087;2
112977;3.93E-01;pyrimidine nucleoside triphosphate biosynthetic process;14305;9148;12;0.405787727;14;2.828427125;ellipse;2.30E-01;false;9148;1087;2
113646;3.93E-01;nucleus localization;14305;51647;12;0.405787727;14;2.828427125;ellipse;2.30E-01;false;51647;1087;2
113981;3.93E-01;substrate-bound cell migration;14305;6929;12;0.405787727;14;2.828427125;ellipse;2.30E-01;false;6929;1087;2
114199;3.93E-01;spindle assembly checkpoint;14305;71173;12;0.405787727;14;2.828427125;ellipse;2.30E-01;false;71173;1087;2
114597;3.93E-01;regulation of cytokine biosynthetic process;14305;42035;77;0.405787727;14;5.656854249;ellipse;2.29E-01;false;42035;1087;8
115395;3.93E-01;pentose metabolic process;14305;19321;12;0.405787727;14;2.828427125;ellipse;2.30E-01;false;19321;1087;2
115560;3.93E-01;positive regulation of stress-activated MAPK cascade;14305;32874;12;0.405787727;14;2.828427125;ellipse;2.30E-01;false;32874;1087;2
115931;3.93E-01;negative regulation of heart contraction;14305;45822;12;0.405787727;14;2.828427125;ellipse;2.30E-01;false;45822;1087;2
116656;3.93E-01;synaptic vesicle endocytosis;14305;48488;12;0.405787727;14;2.828427125;ellipse;2.30E-01;false;48488;1087;2
116749;3.93E-01;histone H2A acetylation;14305;43968;12;0.405787727;14;2.828427125;ellipse;2.30E-01;false;43968;1087;2
118107;3.93E-01;mitochondrion morphogenesis;14305;70584;12;0.405787727;14;2.828427125;ellipse;2.30E-01;false;70584;1087;2
120632;3.93E-01;stem cell division;14305;17145;12;0.405787727;14;2.828427125;ellipse;2.30E-01;false;17145;1087;2
120738;3.93E-01;motor axon guidance;14305;8045;12;0.405787727;14;2.828427125;ellipse;2.30E-01;false;8045;1087;2
111325;3.94E-01;modification of morphology or physiology of other organism involved in symbiotic interaction;14305;51817;22;0.404665365;14;3.464101615;ellipse;2.32E-01;false;51817;1087;3
111437;3.94E-01;regulation of cell projection assembly;14305;60491;22;0.404665365;14;3.464101615;ellipse;2.32E-01;false;60491;1087;3
111838;3.94E-01;NAD metabolic process;14305;19674;22;0.404665365;14;3.464101615;ellipse;2.32E-01;false;19674;1087;3
112060;3.94E-01;regulation of epidermis development;14305;45682;22;0.404665365;14;3.464101615;ellipse;2.32E-01;false;45682;1087;3
113761;3.94E-01;endothelium development;14305;3158;22;0.404665365;14;3.464101615;ellipse;2.32E-01;false;3158;1087;3
113811;3.94E-01;response to growth factor stimulus;14305;70848;22;0.404665365;14;3.464101615;ellipse;2.32E-01;false;70848;1087;3
115514;3.94E-01;negative regulation of myeloid leukocyte differentiation;14305;2762;22;0.404665365;14;3.464101615;ellipse;2.32E-01;false;2762;1087;3
114855;3.97E-01;response to hexose stimulus;14305;9746;66;0.401000826;14;5.291502622;ellipse;2.34E-01;false;9746;1087;7
116607;3.97E-01;response to monosaccharide stimulus;14305;34284;66;0.401000826;14;5.291502622;ellipse;2.34E-01;false;34284;1087;7
113487;3.98E-01;cellular carbohydrate metabolic process;14305;44262;380;0.399975893;14;11.48912529;ellipse;2.34E-01;false;44262;1087;33
112868;4.03E-01;learning;14305;7612;55;0.39427553;14;4.898979486;ellipse;2.38E-01;false;7612;1087;6
118734;4.03E-01;positive regulation of cell size;14305;45793;55;0.39427553;14;4.898979486;ellipse;2.38E-01;false;45793;1087;6
111200;4.05E-01;cofactor catabolic process;14305;51187;33;0.392117104;14;4;ellipse;2.40E-01;false;51187;1087;4
113655;4.05E-01;tube closure;14305;60606;33;0.392117104;14;4;ellipse;2.40E-01;false;60606;1087;4
113656;4.05E-01;neural tube closure;14305;1843;33;0.392117104;14;4;ellipse;2.40E-01;false;1843;1087;4
114162;4.05E-01;establishment of vesicle localization;14305;51650;33;0.392117104;14;4;ellipse;2.40E-01;false;51650;1087;4
114716;4.05E-01;negative regulation of MAPKKK cascade;14305;43409;33;0.392117104;14;4;ellipse;2.40E-01;false;43409;1087;4
117855;4.05E-01;regulation of bone mineralization;14305;30500;33;0.392117104;14;4;ellipse;2.40E-01;false;30500;1087;4
112460;4.05E-01;activation of MAPK activity;14305;187;78;0.392069371;14;5.656854249;ellipse;2.40E-01;false;187;1087;8
111456;4.06E-01;energy reserve metabolic process;14305;6112;44;0.391487942;14;4.472135955;ellipse;2.40E-01;false;6112;1087;5
115301;4.06E-01;somite development;14305;61053;44;0.391487942;14;4.472135955;ellipse;2.40E-01;false;61053;1087;5
113419;4.11E-01;response to other organism;14305;51707;357;0.386646535;14;11.13552873;ellipse;2.43E-01;false;51707;1087;31
111045;4.11E-01;regulation of Ras protein signal transduction;14305;46578;234;0.385804029;14;9.16515139;ellipse;2.44E-01;false;46578;1087;21
112053;4.14E-01;cellular carbohydrate biosynthetic process;14305;34637;67;0.382731335;14;5.291502622;ellipse;2.45E-01;false;34637;1087;7
113973;4.17E-01;localization;14305;51179;2984;0.379644546;14;30.72458299;ellipse;2.47E-01;false;51179;1087;236
111044;4.23E-01;regulation of small GTPase mediated signal transduction;14305;51056;272;0.373732245;14;9.797958971;ellipse;2.51E-01;false;51056;1087;24
111463;4.24E-01;hindbrain morphogenesis;14305;21575;23;0.372549059;14;3.464101615;ellipse;2.52E-01;false;21575;1087;3
111746;4.24E-01;aspartate family amino acid metabolic process;14305;9066;23;0.372549059;14;3.464101615;ellipse;2.52E-01;false;9066;1087;3
111889;4.24E-01;multicellular organism growth;14305;35264;23;0.372549059;14;3.464101615;ellipse;2.52E-01;false;35264;1087;3
112276;4.24E-01;pyrimidine nucleotide biosynthetic process;14305;6221;23;0.372549059;14;3.464101615;ellipse;2.52E-01;false;6221;1087;3
112566;4.24E-01;regulation of glial cell differentiation;14305;45685;23;0.372549059;14;3.464101615;ellipse;2.52E-01;false;45685;1087;3
113208;4.24E-01;regulation of organ formation;14305;3156;23;0.372549059;14;3.464101615;ellipse;2.52E-01;false;3156;1087;3
113551;4.24E-01;reciprocal meiotic recombination;14305;7131;23;0.372549059;14;3.464101615;ellipse;2.52E-01;false;7131;1087;3
118262;4.24E-01;epithelial cell proliferation;14305;50673;23;0.372549059;14;3.464101615;ellipse;2.52E-01;false;50673;1087;3
118318;4.24E-01;photoreceptor cell differentiation;14305;46530;23;0.372549059;14;3.464101615;ellipse;2.52E-01;false;46530;1087;3
118892;4.24E-01;chloride transport;14305;6821;23;0.372549059;14;3.464101615;ellipse;2.52E-01;false;6821;1087;3
111018;4.30E-01;positive regulation of blood pressure by epinephrine-norepinephrine;14305;3321;4;0.366900637;14;2;ellipse;2.71E-01;false;3321;1087;1
111051;4.30E-01;muscle cell homeostasis;14305;46716;13;0.366900637;14;2.828427125;ellipse;2.59E-01;false;46716;1087;2
111081;4.30E-01;glucocorticoid biosynthetic process;14305;6704;4;0.366900637;14;2;ellipse;2.71E-01;false;6704;1087;1
111106;4.30E-01;DNA replication, synthesis of RNA primer;14305;6269;4;0.366900637;14;2;ellipse;2.71E-01;false;6269;1087;1
111231;4.30E-01;positive regulation of wound healing;14305;90303;4;0.366900637;14;2;ellipse;2.71E-01;false;90303;1087;1
111249;4.30E-01;negative regulation of MHC class II biosynthetic process;14305;45347;4;0.366900637;14;2;ellipse;2.71E-01;false;45347;1087;1
111290;4.30E-01;auditory receptor cell morphogenesis;14305;2093;4;0.366900637;14;2;ellipse;2.71E-01;false;2093;1087;1
111291;4.30E-01;auditory receptor cell stereocilium organization;14305;60088;4;0.366900637;14;2;ellipse;2.71E-01;false;60088;1087;1
111294;4.30E-01;positive regulation of lamellipodium assembly;14305;10592;4;0.366900637;14;2;ellipse;2.71E-01;false;10592;1087;1
111338;4.30E-01;regulation of low-density lipoprotein receptor biosynthetic process;14305;45714;4;0.366900637;14;2;ellipse;2.71E-01;false;45714;1087;1
111396;4.30E-01;DNA double-strand break processing;14305;729;4;0.366900637;14;2;ellipse;2.71E-01;false;729;1087;1
111486;4.30E-01;regulation of sarcomere organization;14305;60297;4;0.366900637;14;2;ellipse;2.71E-01;false;60297;1087;1
111611;4.30E-01;blood vessel maturation;14305;1955;4;0.366900637;14;2;ellipse;2.71E-01;false;1955;1087;1
111741;4.30E-01;negative regulation of humoral immune response;14305;2921;4;0.366900637;14;2;ellipse;2.71E-01;false;2921;1087;1
111856;4.30E-01;aspartate catabolic process;14305;6533;4;0.366900637;14;2;ellipse;2.71E-01;false;6533;1087;1
111872;4.30E-01;apoptosis involved in morphogenesis;14305;60561;4;0.366900637;14;2;ellipse;2.71E-01;false;60561;1087;1
111884;4.30E-01;UDP-glucuronate metabolic process;14305;46398;4;0.366900637;14;2;ellipse;2.71E-01;false;46398;1087;1
111975;4.30E-01;peptidyl-proline modification;14305;18208;4;0.366900637;14;2;ellipse;2.71E-01;false;18208;1087;1
111996;4.30E-01;regulation of steroid hormone biosynthetic process;14305;90030;4;0.366900637;14;2;ellipse;2.71E-01;false;90030;1087;1
112003;4.30E-01;mitochondrion localization;14305;51646;13;0.366900637;14;2.828427125;ellipse;2.59E-01;false;51646;1087;2
112044;4.30E-01;heparin metabolic process;14305;30202;4;0.366900637;14;2;ellipse;2.71E-01;false;30202;1087;1
112054;4.30E-01;inositol biosynthetic process;14305;6021;4;0.366900637;14;2;ellipse;2.71E-01;false;6021;1087;1
112303;4.30E-01;regulation of hormone metabolic process;14305;32350;13;0.366900637;14;2.828427125;ellipse;2.59E-01;false;32350;1087;2
112332;4.30E-01;myoblast cell fate commitment;14305;48625;4;0.366900637;14;2;ellipse;2.71E-01;false;48625;1087;1
112445;4.30E-01;uterus development;14305;60065;4;0.366900637;14;2;ellipse;2.71E-01;false;60065;1087;1
112473;4.30E-01;nucleotide transport;14305;6862;4;0.366900637;14;2;ellipse;2.71E-01;false;6862;1087;1
112520;4.30E-01;platelet activating factor biosynthetic process;14305;6663;4;0.366900637;14;2;ellipse;2.71E-01;false;6663;1087;1
112567;4.30E-01;positive regulation of glial cell differentiation;14305;45687;13;0.366900637;14;2.828427125;ellipse;2.59E-01;false;45687;1087;2
112593;4.30E-01;positive regulation of steroid hormone receptor signaling pathway;14305;33145;4;0.366900637;14;2;ellipse;2.71E-01;false;33145;1087;1
112655;4.30E-01;positive regulation of Rac protein signal transduction;14305;35022;4;0.366900637;14;2;ellipse;2.71E-01;false;35022;1087;1
112682;4.30E-01;positive regulation of T cell cytokine production;14305;2726;4;0.366900637;14;2;ellipse;2.71E-01;false;2726;1087;1
112744;4.30E-01;lens development in camera-type eye;14305;2088;34;0.366900637;14;4;ellipse;2.57E-01;false;2088;1087;4
112753;4.30E-01;cilium movement;14305;3341;4;0.366900637;14;2;ellipse;2.71E-01;false;3341;1087;1
112936;4.30E-01;aspartate metabolic process;14305;6531;4;0.366900637;14;2;ellipse;2.71E-01;false;6531;1087;1
112954;4.30E-01;negative regulation of TOR signaling cascade;14305;32007;4;0.366900637;14;2;ellipse;2.71E-01;false;32007;1087;1
112970;4.30E-01;morphogenesis of an epithelial fold;14305;60571;13;0.366900637;14;2.828427125;ellipse;2.59E-01;false;60571;1087;2
113035;4.30E-01;tangential migration from the subventricular zone to the olfactory bulb;14305;22028;4;0.366900637;14;2;ellipse;2.71E-01;false;22028;1087;1
113158;4.30E-01;response to muramyl dipeptide;14305;32495;4;0.366900637;14;2;ellipse;2.71E-01;false;32495;1087;1
113286;4.30E-01;spliceosome assembly;14305;245;34;0.366900637;14;4;ellipse;2.57E-01;false;245;1087;4
113302;4.30E-01;positive regulation of muscle hypertrophy;14305;14742;4;0.366900637;14;2;ellipse;2.71E-01;false;14742;1087;1
113340;4.30E-01;synapse assembly;14305;7416;34;0.366900637;14;4;ellipse;2.57E-01;false;7416;1087;4
113416;4.30E-01;secretory columnal luminar epithelial cell differentiation involved in prostate glandular acinus development;14305;60528;4;0.366900637;14;2;ellipse;2.71E-01;false;60528;1087;1
113517;4.30E-01;regulation of nuclear mRNA splicing, via spliceosome;14305;48024;13;0.366900637;14;2.828427125;ellipse;2.59E-01;false;48024;1087;2
113561;4.30E-01;centrosome localization;14305;51642;4;0.366900637;14;2;ellipse;2.71E-01;false;51642;1087;1
113673;4.30E-01;plasma membrane repair;14305;1778;4;0.366900637;14;2;ellipse;2.71E-01;false;1778;1087;1
113741;4.30E-01;regulation of glycoprotein biosynthetic process;14305;10559;13;0.366900637;14;2.828427125;ellipse;2.59E-01;false;10559;1087;2
113814;4.30E-01;positive regulation of gamma-delta T cell activation;14305;46645;4;0.366900637;14;2;ellipse;2.71E-01;false;46645;1087;1
113839;4.30E-01;positive regulation of kidney development;14305;90184;4;0.366900637;14;2;ellipse;2.71E-01;false;90184;1087;1
113846;4.30E-01;cellular response to abiotic stimulus;14305;71214;13;0.366900637;14;2.828427125;ellipse;2.59E-01;false;71214;1087;2
113977;4.30E-01;positive regulation of gamma-delta T cell differentiation;14305;45588;4;0.366900637;14;2;ellipse;2.71E-01;false;45588;1087;1
113983;4.30E-01;regulation of epithelial cell migration;14305;10632;13;0.366900637;14;2.828427125;ellipse;2.59E-01;false;10632;1087;2
114171;4.30E-01;positive regulation of monocyte differentiation;14305;45657;4;0.366900637;14;2;ellipse;2.71E-01;false;45657;1087;1
114314;4.30E-01;ossification;14305;1503;116;0.366900637;14;6.633249581;ellipse;2.66E-01;false;1503;1087;11
114324;4.30E-01;branch elongation involved in mammary gland duct branching;14305;60751;4;0.366900637;14;2;ellipse;2.71E-01;false;60751;1087;1
114332;4.30E-01;regulation of dopamine receptor signaling pathway;14305;60159;4;0.366900637;14;2;ellipse;2.71E-01;false;60159;1087;1
114440;4.30E-01;positive regulation of histone methylation;14305;31062;4;0.366900637;14;2;ellipse;2.71E-01;false;31062;1087;1
114501;4.30E-01;negative regulation of gene silencing;14305;60969;4;0.366900637;14;2;ellipse;2.71E-01;false;60969;1087;1
114585;4.30E-01;positive regulation of DNA damage response, signal transduction by p53 class mediator;14305;43517;4;0.366900637;14;2;ellipse;2.71E-01;false;43517;1087;1
114616;4.30E-01;embryonic epithelial tube formation;14305;1838;46;0.366900637;14;4.472135955;ellipse;2.70E-01;false;1838;1087;5
114673;4.30E-01;embryonic cleavage;14305;40016;4;0.366900637;14;2;ellipse;2.71E-01;false;40016;1087;1
114684;4.30E-01;protein maturation;14305;51604;115;0.366900637;14;6.633249581;ellipse;2.57E-01;false;51604;1087;11
114688;4.30E-01;positive regulation of NF-kappaB import into nucleus;14305;42346;13;0.366900637;14;2.828427125;ellipse;2.59E-01;false;42346;1087;2
114742;4.30E-01;positive regulation of myeloid cell apoptosis;14305;33034;4;0.366900637;14;2;ellipse;2.71E-01;false;33034;1087;1
114745;4.30E-01;positive regulation of macrophage activation;14305;43032;4;0.366900637;14;2;ellipse;2.71E-01;false;43032;1087;1
114828;4.30E-01;negative regulation of defense response to virus;14305;50687;4;0.366900637;14;2;ellipse;2.71E-01;false;50687;1087;1
114893;4.30E-01;positive regulation of dephosphorylation;14305;35306;4;0.366900637;14;2;ellipse;2.71E-01;false;35306;1087;1
114894;4.30E-01;positive regulation of protein amino acid dephosphorylation;14305;35307;4;0.366900637;14;2;ellipse;2.71E-01;false;35307;1087;1
114941;4.30E-01;mRNA capping;14305;6370;4;0.366900637;14;2;ellipse;2.71E-01;false;6370;1087;1
115070;4.30E-01;phosphorylated carbohydrate dephosphorylation;14305;46838;4;0.366900637;14;2;ellipse;2.71E-01;false;46838;1087;1
115141;4.30E-01;regulation of protein heterodimerization activity;14305;43497;4;0.366900637;14;2;ellipse;2.71E-01;false;43497;1087;1
115146;4.30E-01;mammary duct terminal end bud growth;14305;60763;4;0.366900637;14;2;ellipse;2.71E-01;false;60763;1087;1
115171;4.30E-01;positive regulation of estrogen receptor signaling pathway;14305;33148;4;0.366900637;14;2;ellipse;2.71E-01;false;33148;1087;1
115197;4.30E-01;positive regulation of hair follicle development;14305;51798;4;0.366900637;14;2;ellipse;2.71E-01;false;51798;1087;1
115207;4.30E-01;negative regulation of organ growth;14305;46621;4;0.366900637;14;2;ellipse;2.71E-01;false;46621;1087;1
115317;4.30E-01;positive regulation of T-helper 1 cell differentiation;14305;45627;4;0.366900637;14;2;ellipse;2.71E-01;false;45627;1087;1
115447;4.30E-01;inositol trisphosphate metabolic process;14305;32957;4;0.366900637;14;2;ellipse;2.71E-01;false;32957;1087;1
115522;4.30E-01;estrous cycle phase;14305;60206;4;0.366900637;14;2;ellipse;2.71E-01;false;60206;1087;1
115553;4.30E-01;serotonin transport;14305;6837;4;0.366900637;14;2;ellipse;2.71E-01;false;6837;1087;1
115616;4.30E-01;positive regulation of calcium ion-dependent exocytosis;14305;45956;4;0.366900637;14;2;ellipse;2.71E-01;false;45956;1087;1
115660;4.30E-01;purine ribonucleotide catabolic process;14305;9154;13;0.366900637;14;2.828427125;ellipse;2.59E-01;false;9154;1087;2
115791;4.30E-01;regulation of transcription from RNA polymerase II promoter, global;14305;6358;4;0.366900637;14;2;ellipse;2.71E-01;false;6358;1087;1
115797;4.30E-01;negative regulation of neuron projection development;14305;10977;13;0.366900637;14;2.828427125;ellipse;2.59E-01;false;10977;1087;2
115809;4.30E-01;regulation of cell-cell adhesion mediated by integrin;14305;33632;4;0.366900637;14;2;ellipse;2.71E-01;false;33632;1087;1
115837;4.30E-01;pyrimidine base biosynthetic process;14305;19856;4;0.366900637;14;2;ellipse;2.71E-01;false;19856;1087;1
116116;4.30E-01;histone H2A ubiquitination;14305;33522;4;0.366900637;14;2;ellipse;2.71E-01;false;33522;1087;1
116251;4.30E-01;response to cobalt ion;14305;32025;4;0.366900637;14;2;ellipse;2.71E-01;false;32025;1087;1
